plot_name,plot_type,x,y
plot_102.png,scatter,"[ 0.          0.81927711  1.63855422  2.45783133  3.27710843  4.09638554
  4.91566265  5.73493976  6.55421687  7.37349398  8.19277108  9.01204819
  9.8313253  10.65060241 11.46987952 12.28915663 13.10843373 13.92771084
 14.74698795 15.56626506 16.38554217 17.20481928 18.02409639 18.84337349
 19.6626506  20.48192771 21.30120482 22.12048193 22.93975904 23.75903614
 24.57831325 25.39759036 26.21686747 27.03614458 27.85542169 28.6746988
 29.4939759  30.31325301 31.13253012 31.95180723 32.77108434 33.59036145
 34.40963855 35.22891566 36.04819277 36.86746988 37.68674699 38.5060241
 39.3253012  40.14457831 40.96385542 41.78313253 42.60240964 43.42168675
 44.24096386 45.06024096 45.87951807 46.69879518 47.51807229 48.3373494
 49.15662651 49.97590361 50.79518072 51.61445783 52.43373494 53.25301205
 54.07228916 54.89156627 55.71084337 56.53012048 57.34939759 58.1686747
 58.98795181 59.80722892 60.62650602 61.44578313 62.26506024 63.08433735
 63.90361446 64.72289157 65.54216867 66.36144578 67.18072289 68.        ]","[0.75177217 0.22869441 0.95632009 0.14817793 0.67954993 0.22489022
 0.43138065 0.7191599  0.56332464 0.42750183 0.32633843 0.83965966
 0.14381435 0.43010288 0.90375757 0.84584955 0.40094176 0.76310836
 0.82316083 0.88888742 0.54450577 0.20446089 0.25530908 0.29569467
 0.59380248 0.03280962 0.63604247 0.36435424 0.2952418  0.87949657
 0.4600024  0.09505305 0.82674677 0.04764126 0.72674922 0.77390622
 0.35260261 0.82478786 0.51565941 0.46329365 0.04540328 0.29002919
 0.93100997 0.39182396 0.54670052 0.53202168 0.59043109 0.06133096
 0.36217625 0.72312827 0.20056025 0.20357838 0.01009061 0.43748193
 0.88273438 0.05190094 0.19111871 0.31008454 0.73172474 0.64063559
 0.4159439  0.75906894 0.60963101 0.8960408  0.81802675 0.25281361
 0.27143858 0.12535648 0.33696473 0.99954392 0.40575117 0.22048843
 0.76248288 0.542471   0.14960145 0.38068968 0.41446972 0.7538297
 0.02067137 0.26901965 0.5175963  0.26884674 0.62843405 0.48186748]"
plot_103.png,plot,"[ 0.          2.16666667  4.33333333  6.5         8.66666667 10.83333333
 13.         15.16666667 17.33333333 19.5        21.66666667 23.83333333
 26.        ]","[ 0.          0.60553987  0.96379539  0.92846572  0.51397846 -0.11040222
 -0.68969794 -0.98734167 -0.88178462 -0.41613313  0.21945467  0.76542375
  0.99881669]"
plot_104.png,scatter,"[ 0.          0.4109589   0.82191781  1.23287671  1.64383562  2.05479452
  2.46575342  2.87671233  3.28767123  3.69863014  4.10958904  4.52054795
  4.93150685  5.34246575  5.75342466  6.16438356  6.57534247  6.98630137
  7.39726027  7.80821918  8.21917808  8.63013699  9.04109589  9.45205479
  9.8630137  10.2739726  10.68493151 11.09589041 11.50684932 11.91780822
 12.32876712 12.73972603 13.15068493 13.56164384 13.97260274 14.38356164
 14.79452055 15.20547945 15.61643836 16.02739726 16.43835616 16.84931507
 17.26027397 17.67123288 18.08219178 18.49315068 18.90410959 19.31506849
 19.7260274  20.1369863  20.54794521 20.95890411 21.36986301 21.78082192
 22.19178082 22.60273973 23.01369863 23.42465753 23.83561644 24.24657534
 24.65753425 25.06849315 25.47945205 25.89041096 26.30136986 26.71232877
 27.12328767 27.53424658 27.94520548 28.35616438 28.76712329 29.17808219
 29.5890411  30.        ]","[0.7084897  0.17208923 0.97242    0.44881365 0.159025   0.18019575
 0.09823499 0.80351811 0.12203049 0.12512526 0.85047161 0.34460408
 0.0308579  0.0518953  0.14217045 0.21339335 0.66514619 0.15732628
 0.11887439 0.76471914 0.67105528 0.43532422 0.54930977 0.31198402
 0.48250042 0.50667265 0.38723727 0.90657221 0.01606186 0.78217126
 0.12438283 0.79754736 0.61591192 0.84327809 0.09751433 0.55898063
 0.50108788 0.70619318 0.53429055 0.54073457 0.42959594 0.30883442
 0.48226436 0.11849236 0.96151334 0.71441076 0.95246712 0.22672738
 0.87934102 0.80878998 0.67715241 0.62502919 0.31654967 0.81641078
 0.50151546 0.07089158 0.31286316 0.9352971  0.85068026 0.9819057
 0.62799338 0.24751007 0.16281505 0.18691444 0.01979566 0.39068211
 0.19142768 0.41165546 0.93499443 0.43054021 0.8779845  0.60550477
 0.24713155 0.35585476]"
plot_105.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20],[9 3 6 5 2 7 4 1 4 6 7 7 7 3 6 8 4 8 2 9 9]
plot_106.png,stack_plot,[1 3 5],"[[ 2  1  2]
 [ 2  4  4]
 [ 8  4 16]]"
plot_107.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11],[5 2 4 9 1 1 7 3 2 9 3 2]
plot_108.png,stem,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26]",[6 6 7 7 6 4 9 6 4 3 4 3 2 5 2 6 3 6 9 1 6 9 4 2 4 1 3]
plot_109.png,stack_plot,[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24],"[[ 2  1  3  3  2  3  4  1  3  4  2  4  2  2  1  1  4  1  1  1  4  3  1  1]
 [ 8  6  2  4  8  2  2  4  4  8  8  4  8  4  2  4  4  6  4  4  6  8  6  2]
 [12  4 16 12 12 16  4 12  4 12  8 12 16 16  4 12  4  4  8  8 16  4 16 12]]"
plot_110.png,stairs,[0 1 2 3 4 5],[0.19927034 0.87747005 0.73872315 0.01374555 0.24837626]
plot_111.png,stack_plot,[ 1  4  7 10 13 16 19 22 25 28 31 34 37 40 43 46 49 52 55 58 61 64 67],"[[ 4  2  4  3  1  2  3  2  2  1  3  4  2  2  4  3  2  2  2  3  3  4  3]
 [ 6  2  8  4  6  4  4  2  6  8  6  4  8  6  4  4  2  2  2  4  6  2  6]
 [ 4 16 16  4  8  4  4  8 16 12  4  8  4  8 12 12 16  8  8 16 16  8 16]]"
plot_112.png,scatter,"[ 0.          0.52873563  1.05747126  1.5862069   2.11494253  2.64367816
  3.17241379  3.70114943  4.22988506  4.75862069  5.28735632  5.81609195
  6.34482759  6.87356322  7.40229885  7.93103448  8.45977011  8.98850575
  9.51724138 10.04597701 10.57471264 11.10344828 11.63218391 12.16091954
 12.68965517 13.2183908  13.74712644 14.27586207 14.8045977  15.33333333
 15.86206897 16.3908046  16.91954023 17.44827586 17.97701149 18.50574713
 19.03448276 19.56321839 20.09195402 20.62068966 21.14942529 21.67816092
 22.20689655 22.73563218 23.26436782 23.79310345 24.32183908 24.85057471
 25.37931034 25.90804598 26.43678161 26.96551724 27.49425287 28.02298851
 28.55172414 29.08045977 29.6091954  30.13793103 30.66666667 31.1954023
 31.72413793 32.25287356 32.7816092  33.31034483 33.83908046 34.36781609
 34.89655172 35.42528736 35.95402299 36.48275862 37.01149425 37.54022989
 38.06896552 38.59770115 39.12643678 39.65517241 40.18390805 40.71264368
 41.24137931 41.77011494 42.29885057 42.82758621 43.35632184 43.88505747
 44.4137931  44.94252874 45.47126437 46.        ]","[0.06400635 0.82474324 0.29238311 0.44391945 0.02191333 0.30104608
 0.50263124 0.05617608 0.49109573 0.92711063 0.10539322 0.76444073
 0.40967105 0.65517371 0.2602366  0.15949226 0.16046261 0.07049195
 0.1856467  0.66421938 0.88169061 0.81412569 0.68513431 0.11043186
 0.28918745 0.30980688 0.24995695 0.51500566 0.53555381 0.35688598
 0.35378916 0.8285556  0.78929285 0.30779583 0.91378844 0.95281502
 0.32674254 0.35442495 0.50563415 0.94112081 0.87631943 0.10256796
 0.39273074 0.55337119 0.50313247 0.19386307 0.85881677 0.67694078
 0.83790837 0.85876428 0.74835585 0.4392106  0.61054676 0.16036541
 0.67364542 0.17925326 0.69394959 0.22959816 0.1175513  0.16528449
 0.00199214 0.71873962 0.73240105 0.51493335 0.1613628  0.08355434
 0.01912897 0.16574818 0.89085553 0.24153684 0.35427133 0.10534548
 0.2223613  0.51922457 0.60775268 0.24535231 0.05773216 0.39103287
 0.23420337 0.21955392 0.9598628  0.61630049 0.55687844 0.4157751
 0.42894433 0.540905   0.69642981 0.7021461 ]"
plot_113.png,stem,[0 1 2 3],[2 2 3 6]
plot_114.png,plot,"[ 0.          0.23809524  0.47619048  0.71428571  0.95238095  1.19047619
  1.42857143  1.66666667  1.9047619   2.14285714  2.38095238  2.61904762
  2.85714286  3.0952381   3.33333333  3.57142857  3.80952381  4.04761905
  4.28571429  4.52380952  4.76190476  5.          5.23809524  5.47619048
  5.71428571  5.95238095  6.19047619  6.42857143  6.66666667  6.9047619
  7.14285714  7.38095238  7.61904762  7.85714286  8.0952381   8.33333333
  8.57142857  8.80952381  9.04761905  9.28571429  9.52380952  9.76190476
 10.        ]","[64 61 29 39 88 26 17 71 13 69 26 49 67  7 58 49 53 65 62 17 43 25  3 79
 29 32 26 16 25 54 28 73 56 65 93 86 80 41 51 71 78 29 83]"
plot_115.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21],[2 9 3 5 9 8 2 3 2 8 6 6 9 8 4 4 9 1 2 2 6 4]
plot_116.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12],[3 3 3 6 8 7 4 4 2 1 9 2 8]
plot_117.png,stairs,[0 1 2 3 4 5],[0.54841916 0.06646333 0.76651505 0.58371359 0.78195998]
plot_118.png,stairs,[0 1 2 3 4 5],[0.35020299 0.67747341 0.75850188 0.01462826 0.2072423 ]
plot_119.png,stairs,[0 1 2 3 4 5],[0.38662017 0.66248395 0.34696266 0.39075515 0.15867887]
plot_120.png,plot,"[ 0.          3.63636364  7.27272727 10.90909091 14.54545455 18.18181818
 21.81818182 25.45454545 29.09090909 32.72727273 36.36363636 40.        ]",[64 90 36 86 62 42 76 42 61 13 11 54]
plot_121.png,plot,"[ 0.      1.5625  3.125   4.6875  6.25    7.8125  9.375  10.9375 12.5
 14.0625 15.625  17.1875 18.75   20.3125 21.875  23.4375 25.    ]","[ 0.          0.99721372  0.14877946 -0.97501654 -0.29424721  0.93111628
  0.43316526 -0.86649012 -0.56244139  0.78257659  0.67919803 -0.68124353
 -0.78083627  0.56474654  0.86509372 -0.43567874 -0.93009488]"
plot_122.png,scatter,"[ 0.          0.73134328  1.46268657  2.19402985  2.92537313  3.65671642
  4.3880597   5.11940299  5.85074627  6.58208955  7.31343284  8.04477612
  8.7761194   9.50746269 10.23880597 10.97014925 11.70149254 12.43283582
 13.1641791  13.89552239 14.62686567 15.35820896 16.08955224 16.82089552
 17.55223881 18.28358209 19.01492537 19.74626866 20.47761194 21.20895522
 21.94029851 22.67164179 23.40298507 24.13432836 24.86567164 25.59701493
 26.32835821 27.05970149 27.79104478 28.52238806 29.25373134 29.98507463
 30.71641791 31.44776119 32.17910448 32.91044776 33.64179104 34.37313433
 35.10447761 35.8358209  36.56716418 37.29850746 38.02985075 38.76119403
 39.49253731 40.2238806  40.95522388 41.68656716 42.41791045 43.14925373
 43.88059701 44.6119403  45.34328358 46.07462687 46.80597015 47.53731343
 48.26865672 49.        ]","[0.86151371 0.86863964 0.72434441 0.74575338 0.55792745 0.58466809
 0.13365058 0.44385919 0.45077628 0.95849784 0.43108686 0.54934264
 0.5332514  0.63676172 0.74823283 0.22504188 0.52872442 0.82591771
 0.46311471 0.27845755 0.65470908 0.8237674  0.06314029 0.77679048
 0.82164793 0.46152293 0.98330566 0.78670834 0.77366256 0.74783857
 0.1506081  0.21723089 0.46399013 0.26400435 0.41524097 0.88846411
 0.82432689 0.63003988 0.85812039 0.78377239 0.42898493 0.20106515
 0.51420104 0.73622888 0.4364196  0.66677191 0.09432743 0.74800474
 0.81271362 0.70683786 0.96726359 0.82665206 0.90309373 0.93357108
 0.80134799 0.67425884 0.00571858 0.46582575 0.5711623  0.30403027
 0.31810445 0.96115942 0.89171087 0.84917901 0.4060118  0.01369855
 0.08022225 0.31219637]"
plot_123.png,scatter,"[ 0.          2.06521739  4.13043478  6.19565217  8.26086957 10.32608696
 12.39130435 14.45652174 16.52173913 18.58695652 20.65217391 22.7173913
 24.7826087  26.84782609 28.91304348 30.97826087 33.04347826 35.10869565
 37.17391304 39.23913043 41.30434783 43.36956522 45.43478261 47.5
 49.56521739 51.63043478 53.69565217 55.76086957 57.82608696 59.89130435
 61.95652174 64.02173913 66.08695652 68.15217391 70.2173913  72.2826087
 74.34782609 76.41304348 78.47826087 80.54347826 82.60869565 84.67391304
 86.73913043 88.80434783 90.86956522 92.93478261 95.        ]","[0.01714978 0.9166033  0.7061585  0.30895599 0.13264458 0.51163572
 0.00534616 0.93841374 0.41481512 0.40233496 0.39059361 0.06932833
 0.63832224 0.73300362 0.6761254  0.13843549 0.57884017 0.56948448
 0.86841079 0.37912766 0.37148594 0.61852706 0.63307265 0.46928523
 0.44305936 0.49414767 0.8610453  0.4611669  0.93993179 0.50400376
 0.94920069 0.8328319  0.36243132 0.86364142 0.11006328 0.92504718
 0.63164352 0.05439075 0.64425672 0.97424765 0.06980065 0.55468771
 0.74779435 0.81025859 0.41382747 0.20416656 0.04234228]"
plot_124.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20],[1 2 4 2 1 7 8 6 4 6 3 8 2 5 1 6 2 4 6 8 8]
plot_125.png,scatter,"[ 0.          1.73333333  3.46666667  5.2         6.93333333  8.66666667
 10.4        12.13333333 13.86666667 15.6        17.33333333 19.06666667
 20.8        22.53333333 24.26666667 26.         27.73333333 29.46666667
 31.2        32.93333333 34.66666667 36.4        38.13333333 39.86666667
 41.6        43.33333333 45.06666667 46.8        48.53333333 50.26666667
 52.        ]","[0.70264021 0.06652761 0.23079465 0.91567223 0.61631449 0.24628602
 0.69067977 0.59677642 0.5015757  0.97618697 0.68345378 0.37544111
 0.80007343 0.88458329 0.12522056 0.20055298 0.21622701 0.69121181
 0.60303956 0.61899156 0.9407733  0.77591153 0.12793692 0.34750708
 0.43539365 0.39596159 0.66930861 0.8918931  0.30605146 0.55187714
 0.78940942]"
plot_126.png,stem,[0 1 2 3 4 5 6 7 8 9],[2 4 2 6 8 4 5 4 3 5]
plot_127.png,stack_plot,[ 1  5  9 13 17 21 25 29 33 37],"[[ 4  4  4  3  4  3  2  4  4  1]
 [ 4  8  8  4  6  8  2  8  2  2]
 [16 16  4  8  8 16 12  8 16  8]]"
plot_128.png,plot,"[ 0.          1.06451613  2.12903226  3.19354839  4.25806452  5.32258065
  6.38709677  7.4516129   8.51612903  9.58064516 10.64516129 11.70967742
 12.77419355 13.83870968 14.90322581 15.96774194 17.03225806 18.09677419
 19.16129032 20.22580645 21.29032258 22.35483871 23.41935484 24.48387097
 25.5483871  26.61290323 27.67741935 28.74193548 29.80645161 30.87096774
 31.93548387 33.        ]","[ 0.          0.84819084 -0.8985577   0.10372457  0.7886738  -0.93923102
  0.20633017  0.72064865 -0.96977203  0.30670991  0.64484922 -0.98985125
  0.40378089  0.56209324 -0.99925208  0.49649594  0.47327346 -0.99787309
  0.58385484  0.37934806 -0.98572917  0.66491519  0.28133031 -0.96295132
  0.73880252  0.18027759 -0.92978526  0.80471973  0.07728006 -0.8865888
  0.86195572 -0.02655115]"
plot_129.png,plot,"[ 0.          2.10526316  4.21052632  6.31578947  8.42105263 10.52631579
 12.63157895 14.73684211 16.84210526 18.94736842 21.05263158 23.15789474
 25.26315789 27.36842105 29.47368421 31.57894737 33.68421053 35.78947368
 37.89473684 40.        ]",[64 10 40 24 99 44 60 62 87 17 65 95 95 57 55 53 56 98  9 22]
plot_130.png,scatter,"[ 0.          0.22680412  0.45360825  0.68041237  0.90721649  1.13402062
  1.36082474  1.58762887  1.81443299  2.04123711  2.26804124  2.49484536
  2.72164948  2.94845361  3.17525773  3.40206186  3.62886598  3.8556701
  4.08247423  4.30927835  4.53608247  4.7628866   4.98969072  5.21649485
  5.44329897  5.67010309  5.89690722  6.12371134  6.35051546  6.57731959
  6.80412371  7.03092784  7.25773196  7.48453608  7.71134021  7.93814433
  8.16494845  8.39175258  8.6185567   8.84536082  9.07216495  9.29896907
  9.5257732   9.75257732  9.97938144 10.20618557 10.43298969 10.65979381
 10.88659794 11.11340206 11.34020619 11.56701031 11.79381443 12.02061856
 12.24742268 12.4742268  12.70103093 12.92783505 13.15463918 13.3814433
 13.60824742 13.83505155 14.06185567 14.28865979 14.51546392 14.74226804
 14.96907216 15.19587629 15.42268041 15.64948454 15.87628866 16.10309278
 16.32989691 16.55670103 16.78350515 17.01030928 17.2371134  17.46391753
 17.69072165 17.91752577 18.1443299  18.37113402 18.59793814 18.82474227
 19.05154639 19.27835052 19.50515464 19.73195876 19.95876289 20.18556701
 20.41237113 20.63917526 20.86597938 21.09278351 21.31958763 21.54639175
 21.77319588 22.        ]","[5.74287575e-01 6.67212337e-01 7.77049286e-01 8.62202974e-01
 3.13875497e-01 5.38022705e-01 8.40108078e-01 9.89451131e-01
 8.89519311e-01 3.71467263e-01 1.95166517e-01 4.89392537e-01
 7.41641452e-01 4.92569071e-01 4.83180863e-01 8.38230421e-01
 3.61403779e-01 8.59794675e-01 4.06804801e-01 3.28233106e-01
 4.53989911e-01 7.62446959e-01 1.26002028e-01 1.96419216e-01
 9.51444826e-01 1.75491627e-01 5.67727318e-01 5.79314467e-01
 4.89624462e-01 6.44745249e-01 2.29826726e-01 5.52662268e-01
 3.72173255e-01 6.61667260e-01 1.41223543e-01 5.70877417e-01
 1.85270355e-01 2.78643063e-01 2.18709800e-01 1.82837780e-01
 8.25710952e-01 2.85707568e-01 9.27123782e-01 9.69926525e-01
 5.71260470e-01 1.43001123e-01 3.74548243e-01 7.97732263e-01
 3.67390729e-01 8.70172183e-02 5.56784911e-01 8.45120851e-01
 7.95926387e-01 1.75123140e-01 6.72764614e-01 2.20504263e-01
 2.18207535e-01 8.74071773e-01 2.49668953e-01 2.63247347e-01
 6.53390761e-04 8.70669034e-01 7.92594813e-01 6.27328935e-01
 7.50265764e-01 1.52048567e-01 4.58323595e-01 3.51219387e-01
 9.37765263e-02 4.86130485e-01 9.20739650e-01 4.00591191e-02
 2.91460913e-01 2.07540936e-01 2.38146654e-01 9.08434552e-01
 4.68069054e-01 4.66299413e-01 7.60575642e-01 1.54492204e-01
 4.87265354e-01 4.29985214e-01 5.96910691e-01 9.99557703e-01
 7.69448894e-01 3.97865703e-01 8.27553052e-01 1.70708363e-01
 3.04636863e-02 2.04448372e-01 3.40411556e-01 5.10580757e-01
 6.15129141e-01 9.10605717e-01 5.09854010e-01 5.01275645e-01
 5.02430098e-02 3.49115527e-02]"
plot_131.png,stem,[0 1 2 3],[9 4 9 6]
plot_132.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17],[1 3 2 9 1 9 9 8 8 1 8 3 7 1 1 5 5 8]
plot_133.png,scatter,"[ 0.   0.5  1.   1.5  2.   2.5  3.   3.5  4.   4.5  5.   5.5  6.   6.5
  7.   7.5  8.   8.5  9.   9.5 10.  10.5 11.  11.5 12.  12.5 13.  13.5
 14.  14.5 15.  15.5 16.  16.5 17.  17.5 18.  18.5 19.  19.5 20.  20.5
 21.  21.5 22.  22.5 23.  23.5 24.  24.5 25.  25.5 26.  26.5 27.  27.5
 28.  28.5 29.  29.5 30.  30.5 31.  31.5 32. ]","[0.38732252 0.06616519 0.01915549 0.82685856 0.52473564 0.77524405
 0.2344256  0.34508375 0.03010387 0.96149232 0.66786791 0.93320509
 0.26549641 0.61146361 0.67849997 0.3175497  0.84810924 0.94716146
 0.88485512 0.73906698 0.27746468 0.28161604 0.96336032 0.0102845
 0.71604997 0.70624616 0.62268954 0.99010885 0.31187944 0.33997186
 0.0789394  0.44279814 0.26104853 0.3433867  0.83457179 0.93548451
 0.18573307 0.37250893 0.92863056 0.06180846 0.09236053 0.16279099
 0.59521283 0.15047227 0.96807638 0.44671453 0.50151796 0.24665862
 0.47096025 0.66191363 0.75117714 0.75386808 0.57789111 0.90435977
 0.81740785 0.75704811 0.05560552 0.00687796 0.21244728 0.66352359
 0.41119749 0.40240626 0.88458689 0.89556285 0.90917526]"
plot_134.png,stem,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25]",[7 1 6 9 2 3 5 9 4 1 4 6 5 1 4 6 4 9 5 8 9 5 6 1 7 4]
plot_135.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20],[5 3 6 8 7 3 8 2 9 4 1 8 7 5 5 7 5 8 6 5 9]
plot_136.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18],[2 1 8 3 7 8 6 9 7 5 8 2 7 4 9 1 7 6 8]
plot_137.png,stairs,[0 1 2 3 4 5],[0.98943177 0.57443676 0.13788527 0.68876254 0.89774357]
plot_138.png,stack_plot,"[ 1  3  5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47
 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79]","[[ 2  3  1  4  4  2  3  1  1  2  2  1  1  2  1  4  2  1  2  3  2  2  3  4
   1  3  2  1  3  1  1  3  1  4  3  4  2  1  2  2]
 [ 2  6  2  4  4  6  2  4  8  4  4  6  8  4  4  8  2  2  4  4  2  6  8  8
   6  6  6  6  6  6  8  6  2  6  6  8  8  6  8  4]
 [16 16 16 16  4  4  4 12 12  8  4 12 16 16  4  8  8 16  8  4 16 12 12  8
  16 16 12 16 16 16  8 16  4  8 16 16  4  8 12 12]]"
plot_139.png,stairs,[0 1 2 3 4 5],[0.23138064 0.50242729 0.73148636 0.95811801 0.220446  ]
plot_140.png,scatter,"[ 0.    0.75  1.5   2.25  3.    3.75  4.5   5.25  6.    6.75  7.5   8.25
  9.    9.75 10.5  11.25 12.   12.75 13.5  14.25 15.   15.75 16.5  17.25
 18.   18.75 19.5  20.25 21.   21.75 22.5  23.25 24.   24.75 25.5  26.25
 27.   27.75 28.5  29.25 30.   30.75 31.5  32.25 33.   33.75 34.5  35.25
 36.   36.75 37.5  38.25 39.   39.75 40.5  41.25 42.   42.75 43.5  44.25
 45.   45.75 46.5  47.25 48.   48.75 49.5  50.25 51.   51.75 52.5  53.25
 54.   54.75 55.5  56.25 57.   57.75 58.5  59.25 60.   60.75 61.5  62.25
 63.   63.75 64.5  65.25 66.  ]","[0.40321063 0.75239788 0.53129402 0.67743807 0.4284579  0.73149646
 0.82447152 0.14643626 0.83292972 0.54029653 0.84466591 0.43130171
 0.37904049 0.91506073 0.25116927 0.84421233 0.48402057 0.51409544
 0.30846828 0.5730422  0.3252112  0.03926941 0.27199861 0.00637904
 0.97835479 0.96574721 0.3951553  0.72837085 0.3458061  0.67109316
 0.80543004 0.94675624 0.40021228 0.78329798 0.26592845 0.9903323
 0.0257696  0.60352881 0.65950598 0.68804556 0.12038758 0.93852978
 0.18118328 0.6227534  0.22267608 0.30721642 0.54645854 0.41719342
 0.1602256  0.1709364  0.41814479 0.75728298 0.89796465 0.08412766
 0.39310391 0.10024556 0.01659248 0.66171868 0.60244944 0.16301911
 0.23381283 0.02370775 0.83494721 0.9746906  0.13545954 0.23147521
 0.86840952 0.9264638  0.41962738 0.05062247 0.03939183 0.57394987
 0.39289511 0.02865243 0.58325239 0.01130254 0.78737196 0.30643282
 0.040258   0.58835222 0.39768441 0.97380041 0.54419866 0.27523918
 0.70943886 0.271492   0.90424329 0.37472197 0.54986856]"
plot_141.png,scatter,"[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9. 10. 11. 12. 13. 14. 15. 16. 17.
 18. 19. 20. 21.]","[0.83236354 0.80564881 0.22431856 0.22607907 0.81730531 0.93039842
 0.09536092 0.45005864 0.33745428 0.87068846 0.08352491 0.21112594
 0.75246834 0.05129385 0.49253538 0.44210703 0.33440118 0.39457232
 0.52994059 0.16136736 0.57199588 0.80543233]"
plot_142.png,stairs,[0 1 2 3 4 5],[0.76016093 0.1538999  0.14924947 0.26817437 0.36107473]
plot_143.png,plot,"[ 0.          1.70833333  3.41666667  5.125       6.83333333  8.54166667
 10.25       11.95833333 13.66666667 15.375      17.08333333 18.79166667
 20.5        22.20833333 23.91666667 25.625      27.33333333 29.04166667
 30.75       32.45833333 34.16666667 35.875      37.58333333 39.29166667
 41.        ]","[ 0.          0.77271751 -0.98096499  0.47261767  0.38097678 -0.95626775
  0.83300526 -0.10123254 -0.70449054  0.99558337 -0.55940269 -0.28542158
  0.92174542 -0.88473437  0.20142498  0.62902533 -0.99997272  0.64044018
  0.18693383 -0.8777527   0.92737334 -0.29954789 -0.54709726  0.99408793
 -0.71489751]"
plot_144.png,stack_plot,[ 1  5  9 13 17 21 25 29 33 37 41 45 49],"[[ 2  1  3  3  2  1  3  2  2  1  4  2  4]
 [ 8  6  8  2  6  6  6  4  4  8  6  6  2]
 [16  4 16 16  8  8  4 16 12  8 12  4  8]]"
plot_145.png,stack_plot,[ 1  5  9 13 17 21 25 29 33 37 41 45 49 53],"[[ 1  4  2  1  2  1  2  3  3  4  3  2  2  3]
 [ 8  6  2  2  2  6  6  6  2  8  4  6  8  4]
 [ 8  8 16 16  4 16 16 16  8 12  4 12 12 16]]"
plot_146.png,plot,"[ 0.          0.52631579  1.05263158  1.57894737  2.10526316  2.63157895
  3.15789474  3.68421053  4.21052632  4.73684211  5.26315789  5.78947368
  6.31578947  6.84210526  7.36842105  7.89473684  8.42105263  8.94736842
  9.47368421 10.        ]",[85  4 71 26 50 12 95 81 97 75 92 96 65 47 92 53 71  2 24  4]
plot_147.png,scatter,"[ 0.          0.82352941  1.64705882  2.47058824  3.29411765  4.11764706
  4.94117647  5.76470588  6.58823529  7.41176471  8.23529412  9.05882353
  9.88235294 10.70588235 11.52941176 12.35294118 13.17647059 14.
 14.82352941 15.64705882 16.47058824 17.29411765 18.11764706 18.94117647
 19.76470588 20.58823529 21.41176471 22.23529412 23.05882353 23.88235294
 24.70588235 25.52941176 26.35294118 27.17647059 28.        ]","[0.2878313  0.09327145 0.96382316 0.13508015 0.15177541 0.88957662
 0.94392828 0.76582904 0.00540492 0.00134627 0.37810077 0.14339537
 0.01838614 0.46406669 0.9430619  0.32381957 0.66114068 0.65223535
 0.2510801  0.65042525 0.21233397 0.12200741 0.70138329 0.11344082
 0.99690922 0.1834524  0.59414186 0.41137457 0.12638642 0.02784391
 0.62273228 0.80675756 0.84201566 0.48271347 0.77745547]"
plot_148.png,stairs,[0 1 2 3 4 5],[0.67284713 0.72425453 0.49259901 0.63341174 0.80552591]
plot_149.png,scatter,"[ 0.          1.65217391  3.30434783  4.95652174  6.60869565  8.26086957
  9.91304348 11.56521739 13.2173913  14.86956522 16.52173913 18.17391304
 19.82608696 21.47826087 23.13043478 24.7826087  26.43478261 28.08695652
 29.73913043 31.39130435 33.04347826 34.69565217 36.34782609 38.        ]","[0.89038432 0.5768812  0.56391957 0.50027854 0.06939409 0.08987685
 0.60091201 0.34095857 0.91726807 0.40659054 0.14328146 0.71471883
 0.29335342 0.52547031 0.69783279 0.90026411 0.79219119 0.67636107
 0.67963318 0.94592464 0.2958241  0.00111209 0.27195456 0.21789138]"
